timestamp, index, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], temperature.gpu, power.draw [W]
2026/03/28 06:02:08.303, 0, 100 %, 24 %, 8393 MiB, 49140 MiB, 62, 158.19 W
2026/03/28 06:02:08.303, 1, 100 %, 7 %, 7330 MiB, 49140 MiB, 65, 151.04 W
2026/03/28 06:02:08.303, 2, 100 %, 16 %, 7040 MiB, 49140 MiB, 66, 160.07 W
2026/03/28 06:02:08.303, 3, 100 %, 5 %, 7090 MiB, 49140 MiB, 62, 162.36 W
2026/03/28 06:02:38.304, 0, 100 %, 5 %, 8393 MiB, 49140 MiB, 62, 171.17 W
2026/03/28 06:02:38.304, 1, 100 %, 3 %, 7330 MiB, 49140 MiB, 68, 164.66 W
2026/03/28 06:02:38.304, 2, 66 %, 59 %, 7040 MiB, 49140 MiB, 64, 159.32 W
2026/03/28 06:02:38.304, 3, 100 %, 5 %, 7090 MiB, 49140 MiB, 62, 162.76 W
2026/03/28 06:03:08.305, 0, 100 %, 3 %, 8393 MiB, 49140 MiB, 63, 173.16 W
2026/03/28 06:03:08.305, 1, 100 %, 8 %, 7330 MiB, 49140 MiB, 65, 149.36 W
2026/03/28 06:03:08.305, 2, 100 %, 36 %, 7040 MiB, 49140 MiB, 66, 160.24 W
2026/03/28 06:03:08.305, 3, 100 %, 3 %, 7090 MiB, 49140 MiB, 65, 163.47 W
2026/03/28 06:03:38.306, 0, 100 %, 2 %, 8393 MiB, 49140 MiB, 63, 171.59 W
2026/03/28 06:03:38.307, 1, 100 %, 3 %, 7330 MiB, 49140 MiB, 66, 163.19 W
2026/03/28 06:03:38.307, 2, 100 %, 2 %, 7040 MiB, 49140 MiB, 67, 160.18 W
2026/03/28 06:03:38.307, 3, 100 %, 2 %, 7090 MiB, 49140 MiB, 63, 163.13 W
2026/03/28 06:04:08.308, 0, 100 %, 2 %, 8393 MiB, 49140 MiB, 62, 159.49 W
2026/03/28 06:04:08.308, 1, 100 %, 2 %, 7330 MiB, 49140 MiB, 66, 163.88 W
2026/03/28 06:04:08.308, 2, 100 %, 7 %, 7040 MiB, 49140 MiB, 65, 169.64 W
2026/03/28 06:04:08.308, 3, 96 %, 6 %, 7090 MiB, 49140 MiB, 62, 150.15 W
2026/03/28 06:04:38.309, 0, 93 %, 60 %, 8393 MiB, 49140 MiB, 62, 171.30 W
2026/03/28 06:04:38.309, 1, 100 %, 4 %, 7330 MiB, 49140 MiB, 65, 151.45 W
2026/03/28 06:04:38.309, 2, 100 %, 3 %, 7040 MiB, 49140 MiB, 65, 172.11 W
2026/03/28 06:04:38.309, 3, 100 %, 48 %, 7090 MiB, 49140 MiB, 62, 149.35 W
2026/03/28 06:05:08.310, 0, 100 %, 3 %, 8393 MiB, 49140 MiB, 64, 170.19 W
2026/03/28 06:05:08.311, 1, 100 %, 3 %, 7330 MiB, 49140 MiB, 66, 158.18 W
2026/03/28 06:05:08.311, 2, 100 %, 2 %, 7040 MiB, 49140 MiB, 65, 173.11 W
2026/03/28 06:05:08.311, 3, 100 %, 5 %, 7090 MiB, 49140 MiB, 62, 161.78 W
2026/03/28 06:05:38.312, 0, 100 %, 3 %, 8393 MiB, 49140 MiB, 62, 162.23 W
2026/03/28 06:05:38.312, 1, 100 %, 3 %, 7330 MiB, 49140 MiB, 65, 146.99 W
2026/03/28 06:05:38.312, 2, 97 %, 18 %, 7040 MiB, 49140 MiB, 65, 162.38 W
2026/03/28 06:05:38.312, 3, 100 %, 2 %, 7090 MiB, 49140 MiB, 62, 149.66 W
2026/03/28 06:06:08.313, 0, 100 %, 3 %, 8393 MiB, 49140 MiB, 63, 172.40 W
2026/03/28 06:06:08.314, 1, 100 %, 2 %, 7330 MiB, 49140 MiB, 65, 164.49 W
2026/03/28 06:06:08.314, 2, 100 %, 3 %, 7040 MiB, 49140 MiB, 68, 160.83 W
2026/03/28 06:06:08.314, 3, 100 %, 5 %, 7090 MiB, 49140 MiB, 62, 148.32 W
2026/03/28 06:06:38.314, 0, 100 %, 3 %, 8393 MiB, 49140 MiB, 64, 172.93 W
2026/03/28 06:06:38.314, 1, 100 %, 2 %, 7330 MiB, 49140 MiB, 65, 163.68 W
2026/03/28 06:06:38.315, 2, 14 %, 13 %, 7040 MiB, 49140 MiB, 66, 165.96 W
2026/03/28 06:06:38.315, 3, 100 %, 2 %, 7090 MiB, 49140 MiB, 63, 162.59 W
2026/03/28 06:07:08.316, 0, 100 %, 3 %, 8393 MiB, 49140 MiB, 62, 158.54 W
2026/03/28 06:07:08.316, 1, 100 %, 3 %, 7330 MiB, 49140 MiB, 65, 163.23 W
2026/03/28 06:07:08.316, 2, 100 %, 2 %, 7040 MiB, 49140 MiB, 66, 160.34 W
2026/03/28 06:07:08.316, 3, 100 %, 3 %, 7090 MiB, 49140 MiB, 65, 162.78 W
2026/03/28 06:07:38.317, 0, 100 %, 4 %, 8393 MiB, 49140 MiB, 62, 164.59 W
2026/03/28 06:07:38.318, 1, 78 %, 39 %, 7330 MiB, 49140 MiB, 66, 157.37 W
2026/03/28 06:07:38.318, 2, 100 %, 3 %, 7040 MiB, 49140 MiB, 65, 162.41 W
2026/03/28 06:07:38.318, 3, 100 %, 2 %, 7090 MiB, 49140 MiB, 62, 161.33 W
2026/03/28 06:08:08.319, 0, 86 %, 57 %, 8393 MiB, 49140 MiB, 62, 171.72 W
2026/03/28 06:08:08.319, 1, 100 %, 7 %, 7330 MiB, 49140 MiB, 65, 163.82 W
2026/03/28 06:08:08.319, 2, 100 %, 3 %, 7040 MiB, 49140 MiB, 65, 171.13 W
2026/03/28 06:08:08.319, 3, 100 %, 3 %, 7090 MiB, 49140 MiB, 62, 148.95 W
2026/03/28 06:08:38.320, 0, 100 %, 4 %, 8393 MiB, 49140 MiB, 61, 147.31 W
2026/03/28 06:08:38.320, 1, 97 %, 14 %, 7330 MiB, 49140 MiB, 68, 151.90 W
2026/03/28 06:08:38.320, 2, 100 %, 2 %, 7040 MiB, 49140 MiB, 65, 171.61 W
2026/03/28 06:08:38.320, 3, 100 %, 2 %, 7090 MiB, 49140 MiB, 62, 150.49 W
2026/03/28 06:09:08.321, 0, 98 %, 27 %, 8393 MiB, 49140 MiB, 62, 171.23 W
2026/03/28 06:09:08.321, 1, 100 %, 5 %, 7330 MiB, 49140 MiB, 65, 163.76 W
2026/03/28 06:09:08.321, 2, 99 %, 3 %, 7040 MiB, 49140 MiB, 65, 161.43 W
2026/03/28 06:09:08.321, 3, 100 %, 3 %, 7090 MiB, 49140 MiB, 62, 163.18 W
2026/03/28 06:09:38.322, 0, 100 %, 2 %, 8393 MiB, 49140 MiB, 62, 160.45 W
2026/03/28 06:09:38.323, 1, 100 %, 2 %, 7330 MiB, 49140 MiB, 65, 163.57 W
2026/03/28 06:09:38.323, 2, 0 %, 0 %, 7040 MiB, 49140 MiB, 65, 163.26 W
2026/03/28 06:09:38.323, 3, 100 %, 2 %, 7090 MiB, 49140 MiB, 62, 163.01 W
2026/03/28 06:10:08.323, 0, 100 %, 28 %, 8393 MiB, 49140 MiB, 62, 171.79 W
2026/03/28 06:10:08.323, 1, 81 %, 60 %, 7330 MiB, 49140 MiB, 66, 149.89 W
2026/03/28 06:10:08.323, 2, 100 %, 3 %, 7040 MiB, 49140 MiB, 65, 171.96 W
2026/03/28 06:10:08.324, 3, 100 %, 3 %, 7090 MiB, 49140 MiB, 62, 151.77 W
2026/03/28 06:10:38.324, 0, 100 %, 2 %, 8393 MiB, 49140 MiB, 62, 160.07 W
2026/03/28 06:10:38.324, 1, 100 %, 6 %, 7330 MiB, 49140 MiB, 65, 164.23 W
2026/03/28 06:10:38.325, 2, 100 %, 3 %, 7040 MiB, 49140 MiB, 65, 172.03 W
2026/03/28 06:10:38.325, 3, 100 %, 3 %, 7090 MiB, 49140 MiB, 63, 162.97 W
2026/03/28 06:11:08.326, 0, 100 %, 2 %, 8393 MiB, 49140 MiB, 62, 159.46 W
2026/03/28 06:11:08.326, 1, 100 %, 7 %, 7330 MiB, 49140 MiB, 66, 163.67 W
2026/03/28 06:11:08.326, 2, 100 %, 5 %, 7040 MiB, 49140 MiB, 65, 170.86 W
2026/03/28 06:11:08.326, 3, 100 %, 2 %, 7090 MiB, 49140 MiB, 62, 149.47 W
2026/03/28 06:11:38.327, 0, 100 %, 13 %, 8393 MiB, 49140 MiB, 62, 158.38 W
2026/03/28 06:11:38.327, 1, 100 %, 59 %, 7330 MiB, 49140 MiB, 67, 150.41 W
2026/03/28 06:11:38.327, 2, 100 %, 4 %, 7040 MiB, 49140 MiB, 65, 171.93 W
2026/03/28 06:11:38.327, 3, 100 %, 2 %, 7090 MiB, 49140 MiB, 62, 143.00 W
2026/03/28 06:12:08.328, 0, 100 %, 4 %, 8393 MiB, 49140 MiB, 64, 172.37 W
2026/03/28 06:12:08.329, 1, 100 %, 4 %, 7330 MiB, 49140 MiB, 65, 163.63 W
2026/03/28 06:12:08.329, 2, 100 %, 2 %, 7040 MiB, 49140 MiB, 65, 172.17 W
2026/03/28 06:12:08.329, 3, 84 %, 60 %, 7090 MiB, 49140 MiB, 62, 161.92 W
2026/03/28 06:12:38.330, 0, 96 %, 14 %, 8393 MiB, 49140 MiB, 62, 158.74 W
2026/03/28 06:12:38.330, 1, 99 %, 3 %, 7330 MiB, 49140 MiB, 66, 152.29 W
2026/03/28 06:12:38.330, 2, 100 %, 2 %, 7040 MiB, 49140 MiB, 66, 159.79 W
2026/03/28 06:12:38.330, 3, 100 %, 3 %, 7090 MiB, 49140 MiB, 62, 156.30 W
2026/03/28 06:13:08.331, 0, 100 %, 5 %, 8393 MiB, 49140 MiB, 65, 171.64 W
2026/03/28 06:13:08.331, 1, 100 %, 3 %, 7330 MiB, 49140 MiB, 65, 155.76 W
2026/03/28 06:13:08.331, 2, 100 %, 3 %, 7040 MiB, 49140 MiB, 65, 160.62 W
2026/03/28 06:13:08.331, 3, 80 %, 39 %, 7090 MiB, 49140 MiB, 62, 161.98 W
2026/03/28 06:13:38.332, 0, 99 %, 6 %, 8393 MiB, 49140 MiB, 62, 159.17 W
2026/03/28 06:13:38.333, 1, 100 %, 3 %, 7330 MiB, 49140 MiB, 65, 164.15 W
2026/03/28 06:13:38.333, 2, 100 %, 3 %, 7040 MiB, 49140 MiB, 65, 169.84 W
2026/03/28 06:13:38.333, 3, 100 %, 3 %, 7090 MiB, 49140 MiB, 63, 162.41 W
2026/03/28 06:14:08.333, 0, 91 %, 60 %, 8393 MiB, 49140 MiB, 63, 165.15 W
2026/03/28 06:14:08.334, 1, 100 %, 2 %, 7330 MiB, 49140 MiB, 65, 163.66 W
2026/03/28 06:14:08.334, 2, 100 %, 4 %, 7040 MiB, 49140 MiB, 65, 172.54 W
2026/03/28 06:14:08.334, 3, 100 %, 5 %, 7090 MiB, 49140 MiB, 62, 149.92 W
2026/03/28 06:14:38.334, 0, 100 %, 5 %, 8393 MiB, 49140 MiB, 64, 172.12 W
2026/03/28 06:14:38.334, 1, 100 %, 4 %, 7330 MiB, 49140 MiB, 65, 164.38 W
2026/03/28 06:14:38.334, 2, 100 %, 3 %, 7040 MiB, 49140 MiB, 65, 172.97 W
2026/03/28 06:14:38.334, 3, 100 %, 3 %, 7090 MiB, 49140 MiB, 64, 163.74 W
2026/03/28 06:15:08.335, 0, 100 %, 5 %, 8393 MiB, 49140 MiB, 63, 172.80 W
2026/03/28 06:15:08.335, 1, 100 %, 6 %, 7330 MiB, 49140 MiB, 65, 152.38 W
2026/03/28 06:15:08.335, 2, 100 %, 4 %, 7040 MiB, 49140 MiB, 65, 173.10 W
2026/03/28 06:15:08.336, 3, 100 %, 2 %, 7090 MiB, 49140 MiB, 62, 151.01 W
2026/03/28 06:15:38.336, 0, 100 %, 2 %, 8393 MiB, 49140 MiB, 64, 171.81 W
2026/03/28 06:15:38.337, 1, 100 %, 2 %, 7330 MiB, 49140 MiB, 65, 164.22 W
2026/03/28 06:15:38.337, 2, 100 %, 3 %, 7040 MiB, 49140 MiB, 65, 173.07 W
2026/03/28 06:15:38.337, 3, 97 %, 17 %, 7090 MiB, 49140 MiB, 62, 149.09 W
2026/03/28 06:16:08.338, 0, 100 %, 2 %, 8393 MiB, 49140 MiB, 65, 165.26 W
2026/03/28 06:16:08.338, 1, 100 %, 2 %, 7330 MiB, 49140 MiB, 67, 151.67 W
2026/03/28 06:16:08.338, 2, 100 %, 4 %, 7040 MiB, 49140 MiB, 65, 173.37 W
2026/03/28 06:16:08.338, 3, 77 %, 46 %, 7090 MiB, 49140 MiB, 62, 162.12 W
2026/03/28 06:16:38.339, 0, 100 %, 2 %, 8393 MiB, 49140 MiB, 63, 159.97 W
2026/03/28 06:16:38.339, 1, 100 %, 2 %, 7330 MiB, 49140 MiB, 66, 164.70 W
2026/03/28 06:16:38.339, 2, 100 %, 3 %, 7040 MiB, 49140 MiB, 65, 173.27 W
2026/03/28 06:16:38.339, 3, 100 %, 5 %, 7090 MiB, 49140 MiB, 66, 163.39 W
2026/03/28 06:17:08.340, 0, 100 %, 3 %, 8393 MiB, 49140 MiB, 62, 166.78 W
2026/03/28 06:17:08.341, 1, 100 %, 4 %, 7330 MiB, 49140 MiB, 65, 163.95 W
2026/03/28 06:17:08.341, 2, 100 %, 3 %, 7040 MiB, 49140 MiB, 65, 173.07 W
2026/03/28 06:17:08.341, 3, 100 %, 3 %, 7090 MiB, 49140 MiB, 65, 146.37 W
2026/03/28 06:17:38.342, 0, 97 %, 10 %, 8393 MiB, 49140 MiB, 62, 158.61 W
2026/03/28 06:17:38.342, 1, 100 %, 3 %, 7330 MiB, 49140 MiB, 65, 149.99 W
2026/03/28 06:17:38.342, 2, 100 %, 2 %, 7040 MiB, 49140 MiB, 65, 161.94 W
2026/03/28 06:17:38.342, 3, 100 %, 2 %, 7090 MiB, 49140 MiB, 62, 146.98 W
2026/03/28 06:18:08.343, 0, 97 %, 32 %, 8393 MiB, 49140 MiB, 63, 158.65 W
2026/03/28 06:18:08.343, 1, 29 %, 27 %, 7330 MiB, 49140 MiB, 64, 155.81 W
2026/03/28 06:18:08.343, 2, 100 %, 2 %, 7040 MiB, 49140 MiB, 65, 172.64 W
2026/03/28 06:18:08.343, 3, 100 %, 13 %, 7090 MiB, 49140 MiB, 62, 148.64 W
2026/03/28 06:18:38.344, 0, 100 %, 2 %, 8393 MiB, 49140 MiB, 64, 166.46 W
2026/03/28 06:18:38.345, 1, 100 %, 2 %, 7330 MiB, 49140 MiB, 66, 164.92 W
2026/03/28 06:18:38.345, 2, 100 %, 3 %, 7040 MiB, 49140 MiB, 66, 173.77 W
2026/03/28 06:18:38.345, 3, 100 %, 20 %, 7090 MiB, 49140 MiB, 63, 162.50 W
2026/03/28 06:19:08.346, 0, 100 %, 4 %, 8393 MiB, 49140 MiB, 65, 172.19 W
2026/03/28 06:19:08.346, 1, 100 %, 3 %, 7330 MiB, 49140 MiB, 66, 164.88 W
2026/03/28 06:19:08.346, 2, 100 %, 3 %, 7040 MiB, 49140 MiB, 65, 167.74 W
2026/03/28 06:19:08.346, 3, 100 %, 3 %, 7090 MiB, 49140 MiB, 64, 163.62 W
2026/03/28 06:19:38.347, 0, 100 %, 2 %, 8393 MiB, 49140 MiB, 64, 171.94 W
2026/03/28 06:19:38.348, 1, 100 %, 4 %, 7330 MiB, 49140 MiB, 65, 164.08 W
2026/03/28 06:19:38.348, 2, 100 %, 2 %, 7040 MiB, 49140 MiB, 65, 172.52 W
2026/03/28 06:19:38.348, 3, 100 %, 3 %, 7090 MiB, 49140 MiB, 62, 158.24 W
2026/03/28 06:20:08.349, 0, 100 %, 3 %, 8393 MiB, 49140 MiB, 63, 165.43 W
2026/03/28 06:20:08.349, 1, 100 %, 4 %, 7330 MiB, 49140 MiB, 65, 150.16 W
2026/03/28 06:20:08.349, 2, 83 %, 57 %, 7040 MiB, 49140 MiB, 66, 159.66 W
2026/03/28 06:20:08.349, 3, 100 %, 5 %, 7090 MiB, 49140 MiB, 63, 153.56 W
2026/03/28 06:20:38.350, 0, 100 %, 44 %, 8393 MiB, 49140 MiB, 63, 171.55 W
2026/03/28 06:20:38.351, 1, 100 %, 3 %, 7330 MiB, 49140 MiB, 66, 164.03 W
2026/03/28 06:20:38.351, 2, 100 %, 2 %, 7040 MiB, 49140 MiB, 65, 156.69 W
2026/03/28 06:20:38.351, 3, 100 %, 3 %, 7090 MiB, 49140 MiB, 62, 153.08 W
2026/03/28 06:21:08.351, 0, 100 %, 3 %, 8393 MiB, 49140 MiB, 64, 172.98 W
2026/03/28 06:21:08.352, 1, 100 %, 3 %, 7330 MiB, 49140 MiB, 66, 166.28 W
2026/03/28 06:21:08.352, 2, 100 %, 2 %, 7040 MiB, 49140 MiB, 65, 173.13 W
2026/03/28 06:21:08.352, 3, 97 %, 18 %, 7090 MiB, 49140 MiB, 62, 148.50 W
2026/03/28 06:21:38.352, 0, 100 %, 8 %, 8393 MiB, 49140 MiB, 62, 157.60 W
2026/03/28 06:21:38.353, 1, 100 %, 5 %, 7330 MiB, 49140 MiB, 65, 162.97 W
2026/03/28 06:21:38.353, 2, 96 %, 11 %, 7040 MiB, 49140 MiB, 66, 161.37 W
2026/03/28 06:21:38.353, 3, 100 %, 3 %, 7090 MiB, 49140 MiB, 62, 152.45 W
2026/03/28 06:22:08.354, 0, 97 %, 16 %, 8393 MiB, 49140 MiB, 62, 159.30 W
2026/03/28 06:22:08.354, 1, 100 %, 5 %, 7330 MiB, 49140 MiB, 66, 149.14 W
2026/03/28 06:22:08.354, 2, 96 %, 19 %, 7040 MiB, 49140 MiB, 67, 162.32 W
2026/03/28 06:22:08.354, 3, 80 %, 38 %, 7090 MiB, 49140 MiB, 62, 163.67 W
2026/03/28 06:22:38.355, 0, 89 %, 17 %, 8393 MiB, 49140 MiB, 63, 160.49 W
2026/03/28 06:22:38.355, 1, 100 %, 5 %, 7330 MiB, 49140 MiB, 65, 157.01 W
2026/03/28 06:22:38.355, 2, 97 %, 9 %, 7040 MiB, 49140 MiB, 68, 162.33 W
2026/03/28 06:22:38.356, 3, 100 %, 2 %, 7090 MiB, 49140 MiB, 63, 163.71 W
2026/03/28 06:23:08.357, 0, 100 %, 3 %, 8393 MiB, 49140 MiB, 65, 171.59 W
2026/03/28 06:23:08.357, 1, 97 %, 17 %, 7330 MiB, 49140 MiB, 66, 154.89 W
2026/03/28 06:23:08.357, 2, 95 %, 40 %, 7040 MiB, 49140 MiB, 66, 164.28 W
2026/03/28 06:23:08.357, 3, 100 %, 2 %, 7090 MiB, 49140 MiB, 63, 163.58 W
2026/03/28 06:23:38.358, 0, 100 %, 44 %, 8393 MiB, 49140 MiB, 63, 171.71 W
2026/03/28 06:23:38.358, 1, 100 %, 3 %, 7330 MiB, 49140 MiB, 66, 163.53 W
2026/03/28 06:23:38.358, 2, 100 %, 3 %, 7040 MiB, 49140 MiB, 65, 172.67 W
2026/03/28 06:23:38.358, 3, 100 %, 2 %, 7090 MiB, 49140 MiB, 62, 151.23 W
2026/03/28 06:24:08.359, 0, 100 %, 2 %, 8393 MiB, 49140 MiB, 63, 171.44 W
2026/03/28 06:24:08.360, 1, 100 %, 3 %, 7330 MiB, 49140 MiB, 66, 164.17 W
2026/03/28 06:24:08.360, 2, 100 %, 3 %, 7040 MiB, 49140 MiB, 65, 172.71 W
2026/03/28 06:24:08.360, 3, 100 %, 3 %, 7090 MiB, 49140 MiB, 62, 157.06 W
2026/03/28 06:24:38.361, 0, 100 %, 3 %, 8393 MiB, 49140 MiB, 62, 163.54 W
2026/03/28 06:24:38.361, 1, 100 %, 3 %, 7330 MiB, 49140 MiB, 65, 164.14 W
2026/03/28 06:24:38.361, 2, 100 %, 2 %, 7040 MiB, 49140 MiB, 65, 166.31 W
2026/03/28 06:24:38.361, 3, 100 %, 5 %, 7090 MiB, 49140 MiB, 62, 160.34 W
2026/03/28 06:25:08.362, 0, 99 %, 14 %, 8393 MiB, 49140 MiB, 62, 170.90 W
2026/03/28 06:25:08.362, 1, 96 %, 13 %, 7330 MiB, 49140 MiB, 66, 151.81 W
2026/03/28 06:25:08.363, 2, 100 %, 6 %, 7040 MiB, 49140 MiB, 65, 172.66 W
2026/03/28 06:25:08.363, 3, 100 %, 3 %, 7090 MiB, 49140 MiB, 63, 164.78 W
2026/03/28 06:25:38.363, 0, 100 %, 2 %, 8393 MiB, 49140 MiB, 63, 171.49 W
2026/03/28 06:25:38.363, 1, 100 %, 3 %, 7330 MiB, 49140 MiB, 66, 163.62 W
2026/03/28 06:25:38.363, 2, 96 %, 19 %, 7040 MiB, 49140 MiB, 66, 174.48 W
2026/03/28 06:25:38.363, 3, 100 %, 3 %, 7090 MiB, 49140 MiB, 62, 154.95 W
2026/03/28 06:26:08.364, 0, 100 %, 2 %, 8393 MiB, 49140 MiB, 62, 165.40 W
2026/03/28 06:26:08.365, 1, 100 %, 2 %, 7330 MiB, 49140 MiB, 66, 164.60 W
2026/03/28 06:26:08.365, 2, 97 %, 17 %, 7040 MiB, 49140 MiB, 66, 163.21 W
2026/03/28 06:26:08.365, 3, 97 %, 17 %, 7090 MiB, 49140 MiB, 62, 149.26 W
2026/03/28 06:26:38.365, 0, 100 %, 2 %, 8393 MiB, 49140 MiB, 62, 171.57 W
2026/03/28 06:26:38.366, 1, 77 %, 75 %, 7330 MiB, 49140 MiB, 67, 149.70 W
2026/03/28 06:26:38.366, 2, 97 %, 19 %, 7040 MiB, 49140 MiB, 66, 161.37 W
2026/03/28 06:26:38.366, 3, 78 %, 48 %, 7090 MiB, 49140 MiB, 62, 162.28 W
2026/03/28 06:27:08.366, 0, 100 %, 3 %, 8393 MiB, 49140 MiB, 65, 160.49 W
2026/03/28 06:27:08.366, 1, 100 %, 4 %, 7330 MiB, 49140 MiB, 65, 163.59 W
2026/03/28 06:27:08.366, 2, 97 %, 18 %, 7040 MiB, 49140 MiB, 66, 162.05 W
2026/03/28 06:27:08.366, 3, 100 %, 10 %, 7090 MiB, 49140 MiB, 63, 158.71 W
2026/03/28 06:27:38.367, 0, 100 %, 3 %, 8393 MiB, 49140 MiB, 63, 158.46 W
2026/03/28 06:27:38.368, 1, 95 %, 19 %, 7330 MiB, 49140 MiB, 66, 147.51 W
2026/03/28 06:27:38.368, 2, 100 %, 3 %, 7040 MiB, 49140 MiB, 67, 162.85 W
2026/03/28 06:27:38.368, 3, 100 %, 5 %, 7090 MiB, 49140 MiB, 65, 163.23 W
2026/03/28 06:28:08.369, 0, 100 %, 3 %, 8393 MiB, 49140 MiB, 62, 171.52 W
2026/03/28 06:28:08.369, 1, 100 %, 3 %, 7330 MiB, 49140 MiB, 66, 157.61 W
2026/03/28 06:28:08.369, 2, 100 %, 2 %, 7040 MiB, 49140 MiB, 66, 160.74 W
2026/03/28 06:28:08.369, 3, 100 %, 2 %, 7090 MiB, 49140 MiB, 63, 162.93 W
2026/03/28 06:28:38.370, 0, 100 %, 2 %, 8393 MiB, 49140 MiB, 63, 163.24 W
2026/03/28 06:28:38.371, 1, 100 %, 2 %, 7330 MiB, 49140 MiB, 66, 164.66 W
2026/03/28 06:28:38.371, 2, 100 %, 7 %, 7040 MiB, 49140 MiB, 65, 162.99 W
2026/03/28 06:28:38.371, 3, 100 %, 2 %, 7090 MiB, 49140 MiB, 62, 150.65 W
2026/03/28 06:29:08.372, 0, 100 %, 3 %, 8393 MiB, 49140 MiB, 62, 172.18 W
2026/03/28 06:29:08.372, 1, 80 %, 65 %, 7330 MiB, 49140 MiB, 66, 155.02 W
2026/03/28 06:29:08.372, 2, 100 %, 5 %, 7040 MiB, 49140 MiB, 65, 172.27 W
2026/03/28 06:29:08.372, 3, 96 %, 19 %, 7090 MiB, 49140 MiB, 62, 149.74 W
2026/03/28 06:29:38.373, 0, 100 %, 3 %, 8393 MiB, 49140 MiB, 63, 160.12 W
2026/03/28 06:29:38.373, 1, 100 %, 7 %, 7330 MiB, 49140 MiB, 66, 163.24 W
2026/03/28 06:29:38.373, 2, 100 %, 2 %, 7040 MiB, 49140 MiB, 65, 172.60 W
2026/03/28 06:29:38.373, 3, 78 %, 73 %, 7090 MiB, 49140 MiB, 62, 162.30 W
2026/03/28 06:30:08.374, 0, 100 %, 2 %, 8393 MiB, 49140 MiB, 63, 163.19 W
2026/03/28 06:30:08.374, 1, 100 %, 2 %, 7330 MiB, 49140 MiB, 66, 163.47 W
2026/03/28 06:30:08.374, 2, 99 %, 16 %, 7040 MiB, 49140 MiB, 65, 164.66 W
2026/03/28 06:30:08.374, 3, 100 %, 3 %, 7090 MiB, 49140 MiB, 66, 163.79 W
2026/03/28 06:30:38.375, 0, 100 %, 2 %, 8393 MiB, 49140 MiB, 62, 164.14 W
2026/03/28 06:30:38.376, 1, 100 %, 6 %, 7330 MiB, 49140 MiB, 66, 150.94 W
2026/03/28 06:30:38.376, 2, 100 %, 38 %, 7040 MiB, 49140 MiB, 66, 159.67 W
2026/03/28 06:30:38.376, 3, 97 %, 16 %, 7090 MiB, 49140 MiB, 62, 148.89 W
2026/03/28 06:31:08.376, 0, 63 %, 58 %, 8393 MiB, 49140 MiB, 62, 171.64 W
2026/03/28 06:31:08.377, 1, 100 %, 3 %, 7330 MiB, 49140 MiB, 65, 164.50 W
2026/03/28 06:31:08.377, 2, 100 %, 3 %, 7040 MiB, 49140 MiB, 65, 171.26 W
2026/03/28 06:31:08.377, 3, 100 %, 2 %, 7090 MiB, 49140 MiB, 62, 150.29 W
2026/03/28 06:31:38.377, 0, 100 %, 2 %, 8393 MiB, 49140 MiB, 65, 161.99 W
2026/03/28 06:31:38.378, 1, 97 %, 13 %, 7330 MiB, 49140 MiB, 66, 152.84 W
2026/03/28 06:31:38.378, 2, 100 %, 3 %, 7040 MiB, 49140 MiB, 65, 172.53 W
2026/03/28 06:31:38.378, 3, 100 %, 3 %, 7090 MiB, 49140 MiB, 63, 162.59 W
2026/03/28 06:32:08.378, 0, 100 %, 9 %, 8393 MiB, 49140 MiB, 62, 171.78 W
2026/03/28 06:32:08.379, 1, 100 %, 3 %, 7330 MiB, 49140 MiB, 66, 154.21 W
2026/03/28 06:32:08.379, 2, 100 %, 5 %, 7040 MiB, 49140 MiB, 65, 172.52 W
2026/03/28 06:32:08.379, 3, 100 %, 3 %, 7090 MiB, 49140 MiB, 64, 157.40 W
2026/03/28 06:32:38.379, 0, 100 %, 3 %, 8393 MiB, 49140 MiB, 63, 163.44 W
2026/03/28 06:32:38.380, 1, 100 %, 2 %, 7330 MiB, 49140 MiB, 65, 164.49 W
2026/03/28 06:32:38.380, 2, 100 %, 2 %, 7040 MiB, 49140 MiB, 65, 172.20 W
2026/03/28 06:32:38.380, 3, 100 %, 2 %, 7090 MiB, 49140 MiB, 62, 147.96 W
2026/03/28 06:33:08.381, 0, 100 %, 2 %, 8393 MiB, 49140 MiB, 62, 160.09 W
2026/03/28 06:33:08.381, 1, 100 %, 9 %, 7330 MiB, 49140 MiB, 67, 149.46 W
2026/03/28 06:33:08.381, 2, 100 %, 3 %, 7040 MiB, 49140 MiB, 65, 172.79 W
2026/03/28 06:33:08.381, 3, 97 %, 8 %, 7090 MiB, 49140 MiB, 62, 149.73 W
2026/03/28 06:33:38.382, 0, 99 %, 4 %, 8393 MiB, 49140 MiB, 62, 171.49 W
2026/03/28 06:33:38.382, 1, 100 %, 7 %, 7330 MiB, 49140 MiB, 65, 155.69 W
2026/03/28 06:33:38.382, 2, 100 %, 2 %, 7040 MiB, 49140 MiB, 65, 172.71 W
2026/03/28 06:33:38.382, 3, 100 %, 5 %, 7090 MiB, 49140 MiB, 62, 149.83 W
2026/03/28 06:34:08.383, 0, 100 %, 3 %, 8393 MiB, 49140 MiB, 62, 159.29 W
2026/03/28 06:34:08.383, 1, 100 %, 3 %, 7330 MiB, 49140 MiB, 66, 160.15 W
